TOKEN	DiagnosticDevice	DischargeRegime	ElectrodeConfiguration	ElectrodeMaterial	Experiment	Modelling	PhysicalEffect	PhysicalQuantity	PlasmaApplication	PlasmaMedium	PlasmaProperties	PlasmaSource	PlasmaTarget	Unit	PowerSupply	Species
on	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
microdischarge	O	B-DischargeRegime	O	O	O	O	O	O	O	O	O	B-PlasmaSource	O	O	O	O
properties,	O	O	O	O	O	I-Modelling	O	O	O	O	O	O	O	O	O	O
on	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
mass	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
flow,	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
power	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
deposition	O	O	O	O	O	O	O	O	B-PlasmaApplication	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
on	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
heat	O	O	O	O	O	O	O	B-PhysicalQuantity	O	B-PlasmaMedium	O	O	O	O	O	O
flow	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
cooled	O	O	B-ElectrodeConfiguration	B-ElectrodeMaterial	O	O	O	O	O	O	O	O	O	O	O	O
steel	O	O	B-ElectrodeConfiguration	I-ElectrodeMaterial	O	O	O	O	O	O	O	O	O	O	O	O
electrode.	B-DiagnosticDevice	O	I-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	O	O

Such	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
deviations	O	O	O	O	O	B-Modelling	O	O	O	O	O	O	O	O	O	O
can	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
result	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
drastic	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
reductions	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
ozone	O	O	O	O	O	O	O	O	B-PlasmaApplication	O	O	O	B-PlasmaTarget	O	B-PowerSupply	B-Species
generating	O	O	O	O	O	O	O	O	I-PlasmaApplication	O	O	O	O	O	I-PowerSupply	O
efficiency.	O	O	O	O	O	O	O	B-PhysicalQuantity	I-PlasmaApplication	O	O	O	O	O	I-PowerSupply	O

Superior	O	O	O	O	O	O	O	O	B-PlasmaApplication	O	B-PlasmaProperties	O	O	O	O	O
performance	O	O	O	O	I-Experiment	I-Modelling	O	O	I-PlasmaApplication	O	I-PlasmaProperties	O	O	O	O	O
has	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
been	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
obtained	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
precise,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
extremely	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
narrow	O	O	B-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	O	O
discharge	O	O	B-ElectrodeConfiguration	O	O	O	B-PhysicalEffect	O	O	O	O	O	O	O	O	O
gaps	O	O	I-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
0.1	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
mm	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Unit	O	O
width.	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	B-PowerSupply	O

(110)	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
Metal	O	O	O	B-ElectrodeMaterial	B-Experiment	O	O	O	O	O	O	O	O	O	O	O
coatings,	O	O	O	I-ElectrodeMaterial	I-Experiment	O	O	O	I-PlasmaApplication	O	O	O	O	O	O	O
e.g.,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
thin	O	O	O	B-ElectrodeMaterial	O	O	O	O	B-PlasmaApplication	O	O	O	O	O	O	O
aluminum	O	O	O	I-ElectrodeMaterial	O	O	O	O	O	O	O	O	I-PlasmaTarget	O	O	B-Species
films,	O	O	I-ElectrodeConfiguration	I-ElectrodeMaterial	O	O	O	O	O	O	O	O	I-PlasmaTarget	O	O	O
inside	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
glass	B-DiagnosticDevice	O	B-ElectrodeConfiguration	B-ElectrodeMaterial	O	O	O	O	O	O	O	O	O	O	O	O
tubes	I-DiagnosticDevice	O	I-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	O	O
serve	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
as	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
high-voltage	O	O	O	O	O	O	O	O	O	O	O	B-PlasmaSource	O	O	O	O
electrodes,	O	O	I-ElectrodeConfiguration	O	O	O	O	O	O	O	O	I-PlasmaSource	O	O	O	O
which	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
are	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
contacted	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
metal	B-DiagnosticDevice	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
brushes.	I-DiagnosticDevice	O	I-ElectrodeConfiguration	O	I-Experiment	O	O	O	O	O	O	O	O	O	I-PowerSupply	O

Modern	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
high-performance	O	O	O	O	O	B-Modelling	O	O	B-PlasmaApplication	O	B-PlasmaProperties	O	O	O	B-PowerSupply	O
ozone	O	O	O	O	O	I-Modelling	O	O	I-PlasmaApplication	O	O	O	O	O	O	B-Species
generators	B-DiagnosticDevice	O	O	O	O	I-Modelling	O	O	I-PlasmaApplication	O	O	O	O	O	O	O
use	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
non-glass	O	O	B-ElectrodeConfiguration	O	O	O	O	O	O	O	B-PlasmaProperties	B-PlasmaSource	O	O	O	O
dielectrics	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
form	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
thin	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
coatings	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
on	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
steel	O	O	B-ElectrodeConfiguration	B-ElectrodeMaterial	O	O	O	O	O	O	O	O	B-PlasmaTarget	O	O	O
tubes.	O	O	I-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	O	O

Typically,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
number	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
layers	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
optimized	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
dielectric	O	O	O	B-ElectrodeMaterial	O	O	O	B-PhysicalQuantity	O	O	B-PlasmaProperties	O	O	O	O	O
characteristics	O	O	O	O	O	I-Modelling	O	O	O	O	I-PlasmaProperties	O	O	O	O	O
are	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
deposited.	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

These	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
coated	O	O	B-ElectrodeConfiguration	O	O	O	O	O	B-PlasmaApplication	O	O	O	O	O	O	O
steel	O	O	I-ElectrodeConfiguration	B-ElectrodeMaterial	O	O	O	O	I-PlasmaApplication	O	O	O	O	O	O	O
tubes	O	O	I-ElectrodeConfiguration	O	O	O	O	O	I-PlasmaApplication	O	O	O	O	O	O	O
are	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
less	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
fragile	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
than	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
traditional	O	O	O	O	O	B-Modelling	O	O	O	O	O	O	O	O	O	O
Pyrex	B-DiagnosticDevice	B-DischargeRegime	O	B-ElectrodeMaterial	B-Experiment	B-Modelling	B-PhysicalEffect	O	O	O	O	B-PlasmaSource	B-PlasmaTarget	O	B-PowerSupply	O
tubes.	I-DiagnosticDevice	I-DischargeRegime	I-ElectrodeConfiguration	O	I-Experiment	I-Modelling	O	O	O	O	O	I-PlasmaSource	O	O	I-PowerSupply	O

Individual	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
discharge	O	B-DischargeRegime	B-ElectrodeConfiguration	O	O	O	B-PhysicalEffect	O	O	O	B-PlasmaProperties	B-PlasmaSource	O	O	O	O
tubes	B-DiagnosticDevice	O	I-ElectrodeConfiguration	O	I-Experiment	O	O	O	O	O	O	I-PlasmaSource	O	O	O	O
are	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
protected	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
high-voltage	O	O	O	O	O	O	O	O	O	O	B-PlasmaProperties	O	O	O	B-PowerSupply	O
fuses	O	B-DischargeRegime	O	O	O	O	O	O	O	O	O	O	O	O	I-PowerSupply	O
(Fig.	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

8).	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

In	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
case	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
dielectric	O	O	O	B-ElectrodeMaterial	O	O	B-PhysicalEffect	O	O	O	O	O	O	O	O	O
failure	O	O	O	I-ElectrodeMaterial	O	O	I-PhysicalEffect	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
fuse	O	B-DischargeRegime	O	O	O	O	O	O	O	O	O	O	O	O	O	O
blows	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
disconnects	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
faulty	O	O	O	O	O	O	O	O	O	O	B-PlasmaProperties	O	O	O	B-PowerSupply	O
element.	O	O	O	O	O	O	O	O	O	O	I-PlasmaProperties	O	O	O	I-PowerSupply	O

This	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
way,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
other	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
tubes	B-DiagnosticDevice	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
can	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
stay	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
operation.	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

Large	O	O	O	O	O	B-Modelling	O	O	O	O	O	O	O	O	O	O
ozone	O	O	O	O	O	I-Modelling	O	O	B-PlasmaApplication	O	O	O	O	O	B-PowerSupply	B-Species
generators	B-DiagnosticDevice	O	O	O	O	I-Modelling	O	O	I-PlasmaApplication	O	O	O	O	O	I-PowerSupply	O
use	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
several	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
hundred,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
actually	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
close	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
one	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
thousand,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
discharge	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
tubes	O	O	I-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	O	O
inside	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
big	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
steel	O	O	O	B-ElectrodeMaterial	O	O	O	O	O	O	O	O	O	O	O	O
tanks	O	O	I-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
provide	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
required	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
electrode	O	O	B-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	O	O
area	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
mass	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	O	O	O	O	O	O
ozone	O	O	O	O	O	O	O	O	B-PlasmaApplication	O	O	O	O	O	O	B-Species
production.	O	O	O	O	O	O	O	O	I-PlasmaApplication	O	O	O	O	O	O	O

The	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
outer	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
steel	O	O	I-ElectrodeConfiguration	B-ElectrodeMaterial	O	O	O	O	O	O	O	O	O	O	O	O
tubes	B-DiagnosticDevice	O	I-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	O	O
are	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
welded	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
to	O	O	I-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	O	O
two	O	O	B-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	O	O
paraallel	O	O	B-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	B-PowerSupply	O
end	O	O	I-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	I-PowerSupply	O
flanges	O	O	I-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	I-PowerSupply	O
thus	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
forming	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
sealed	O	O	B-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	O	O
cooling	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	B-PlasmaProperties	O	O	O	B-PowerSupply	O
compartment	O	O	I-ElectrodeConfiguration	O	I-Experiment	O	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
conventional	O	O	B-ElectrodeConfiguration	O	O	B-Modelling	O	O	O	O	O	O	O	O	O	O
heat	B-DiagnosticDevice	O	O	O	B-Experiment	I-Modelling	B-PhysicalEffect	B-PhysicalQuantity	B-PlasmaApplication	B-PlasmaMedium	O	O	O	O	B-PowerSupply	O
exchanger	I-DiagnosticDevice	O	I-ElectrodeConfiguration	O	I-Experiment	I-Modelling	I-PhysicalEffect	O	I-PlasmaApplication	O	O	O	O	O	I-PowerSupply	O
configuration.	O	O	I-ElectrodeConfiguration	O	O	I-Modelling	O	O	O	O	O	O	O	O	O	O

They	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
are	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
cooled	O	O	O	O	O	O	O	O	B-PlasmaApplication	O	O	O	O	O	O	O
by	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
transverse	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
water	O	O	O	O	O	O	O	B-PhysicalQuantity	O	B-PlasmaMedium	O	O	O	O	O	O
flow.	O	O	O	O	O	I-Modelling	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O

Efficient	O	O	O	O	O	B-Modelling	O	O	O	O	O	O	O	O	O	O
cooling	O	O	O	O	O	I-Modelling	B-PhysicalEffect	O	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
essential	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
for	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
good	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
performance	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
because	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
ozone	O	O	O	B-ElectrodeMaterial	O	O	O	O	B-PlasmaApplication	O	O	O	O	O	O	B-Species
forming	O	O	O	O	O	O	O	O	I-PlasmaApplication	O	O	O	O	O	O	O
reaction	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
and	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
also	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
low	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
thermal	O	O	O	O	O	O	B-PhysicalEffect	O	O	O	B-PlasmaProperties	B-PlasmaSource	O	O	O	O
stability	O	O	O	O	O	O	I-PhysicalEffect	O	O	O	I-PlasmaProperties	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
ozone	O	O	O	O	O	O	O	O	O	O	O	O	B-PlasmaTarget	O	O	B-Species
molecule	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	B-Species
demand	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
low	O	O	O	O	O	O	O	O	O	O	O	O	O	O	B-PowerSupply	O
operating	O	O	O	O	O	O	O	O	O	O	O	O	O	O	I-PowerSupply	O
temperatures.	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O

The	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
design	O	O	O	O	O	B-Modelling	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	I-Modelling	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	I-Modelling	O	O	I-PlasmaApplication	O	O	O	O	O	O	O
cooling	O	O	O	O	O	O	B-PhysicalEffect	O	B-PlasmaApplication	O	B-PlasmaProperties	O	O	O	B-PowerSupply	O
water	O	O	I-ElectrodeConfiguration	B-ElectrodeMaterial	I-Experiment	O	O	O	I-PlasmaApplication	B-PlasmaMedium	O	O	I-PlasmaTarget	O	I-PowerSupply	O
flow	O	O	I-ElectrodeConfiguration	O	I-Experiment	I-Modelling	O	I-PhysicalQuantity	I-PlasmaApplication	O	O	O	O	O	I-PowerSupply	O
requires	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
major	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
attention.	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

Since	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
gas	O	O	O	B-ElectrodeMaterial	O	O	O	B-PhysicalQuantity	O	B-PlasmaMedium	O	O	O	O	O	O
flow	O	O	O	O	O	O	O	I-PhysicalQuantity	O	I-PlasmaMedium	O	O	O	O	O	O
close	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
exit	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
discharge	O	O	B-ElectrodeConfiguration	O	O	O	O	O	O	O	O	B-PlasmaSource	O	O	O	O
tubes	B-DiagnosticDevice	O	I-ElectrodeConfiguration	O	O	O	O	O	O	O	O	I-PlasmaSource	O	O	O	O
contains	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
highest	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
ozone	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	B-Species
concentrations	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O
this	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
section	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
most	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
sensitive	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
high	O	O	O	O	O	O	O	O	O	O	B-PlasmaProperties	O	O	O	O	O
temperatures.	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	I-PlasmaProperties	O	O	O	O	O

The	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
inlet	O	O	O	O	B-Experiment	O	O	O	O	O	O	O	O	O	O	O
part	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
tubes	B-DiagnosticDevice	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
with	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
low	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
ozone	O	O	O	O	O	O	O	B-PhysicalQuantity	O	O	O	O	O	O	O	B-Species
concentrations	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
much	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
less	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
sensitive	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
temperature.	O	O	O	O	O	O	B-PhysicalEffect	B-PhysicalQuantity	O	O	O	O	O	O	O	O

Therefore,	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
cooling	O	O	O	O	O	O	B-PhysicalEffect	O	B-PlasmaApplication	O	O	O	O	O	O	O
water	O	O	O	B-ElectrodeMaterial	O	O	O	O	I-PlasmaApplication	B-PlasmaMedium	O	O	O	O	O	O
flow	O	O	O	O	O	O	O	I-PhysicalQuantity	O	O	O	O	O	O	O	O
has	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
be	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
designed	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
such	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
way	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
that	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
incoming	O	O	O	O	O	O	O	O	B-PlasmaApplication	O	O	O	O	O	B-PowerSupply	O
cold	O	O	O	O	O	O	O	O	I-PlasmaApplication	O	B-PlasmaProperties	B-PlasmaSource	B-PlasmaTarget	O	I-PowerSupply	O
water	O	O	O	I-ElectrodeMaterial	O	O	O	O	O	B-PlasmaMedium	O	O	I-PlasmaTarget	O	I-PowerSupply	O
first	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
cools	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
exit	O	O	B-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	O	O
section	O	O	I-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	O	O
of	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
discharge	O	O	B-ElectrodeConfiguration	O	O	O	O	O	O	O	O	B-PlasmaSource	O	O	O	O
tubes.	B-DiagnosticDevice	O	I-ElectrodeConfiguration	O	O	O	O	O	O	O	O	O	O	O	O	O

It	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
is	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
essential	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
to	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
avoid	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
re-circulating	O	O	O	O	O	O	B-PhysicalEffect	O	B-PlasmaApplication	O	B-PlasmaProperties	O	O	O	O	O
regions	O	O	O	O	O	O	O	O	I-PlasmaApplication	O	I-PlasmaProperties	O	O	O	O	O
in	O	O	O	O	O	O	O	O	I-PlasmaApplication	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	I-PlasmaApplication	O	O	O	O	O	O	O
water	O	O	O	B-ElectrodeMaterial	O	O	O	O	I-PlasmaApplication	B-PlasmaMedium	O	O	B-PlasmaTarget	O	B-PowerSupply	O
flowing	O	O	O	O	O	O	O	O	O	O	O	O	O	O	I-PowerSupply	O
through	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
the	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
tank.	B-DiagnosticDevice	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O

An	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
alternative	O	O	O	O	O	B-Modelling	O	O	O	O	O	O	O	O	O	O
technology	O	O	O	O	O	I-Modelling	O	O	O	O	O	O	O	O	O	O
mainly	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
employed	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O
small	O	O	O	O	O	B-Modelling	O	O	O	O	O	O	O	O	O	O
