sentence_id,paper_id,sentence_index,paper_title,doi,source_text_path,source_bio_path,text
paper_018:s0219,paper_018,219,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",Optimizing microdischarge properties for the ozone formation process amounts to finding a compromise between excessive energy losses due to ions in weak microdischarges and avoiding undesired chemical side reactions when the microdischarges become too strong.
paper_018:s0220,paper_018,220,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",Model calculations using many additional reactions in oxygen suggest a reasonable compromise at relative atom concentrations of the order 0.2% in a microdischarge channel.
paper_018:s0221,paper_018,221,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","(41) In air discharges the presence of the nitrogen ions N +, N + 2, nitrogen atoms and excited atomic and molecular species add to the complexity of the reaction system."
paper_018:s0222,paper_018,222,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","(42)(43)(44)61,(93)(94)(95)(96)(97)(98) For mixtures of 20% oxygen and 80% nitrogen, simulating dry air, and also in humid air the chemical changes due to a short discharge pulse were computed using fairly extended reaction schemes."
paper_018:s0223,paper_018,223,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","(99,100) In addition to ozone a variety of nitrogen oxide species are generated: NO, N 2 O, NO 2, NO 3, and N 2 O 5, all of which have been detected by spectroscopic techniques (75,95,101,102) or by dynamic mass spectrometry."
paper_018:s0224,paper_018,224,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",(103) The main aspects of ozone generation in dry air can be summarized as follows.
paper_018:s0225,paper_018,225,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",Excitation and dissociation of nitrogen molecules lead to a number of additional reaction paths involving nitrogen atoms and the excited molecular states N 2 (A 3 Σ + u) and N 2 (B 3 Π g) that can produce additional oxygen atoms for ozone generation.
paper_018:s0226,paper_018,226,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",About half of the ozone formed in air discharges results from these indirect processes.
paper_018:s0227,paper_018,227,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","(42,61) As a a result, ozone formation in air takes longer (about 100 µs) than in oxygen (about 10 µs), and a substantial fraction of the electron energy initially lost in collisions with nitrogen molecules can be recovered and utilized through reactions (9)-(12) for ozone generation."
paper_018:s0228,paper_018,228,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","At a certain level of NO͞NO 2 concentrations, which can easily be reached in ozone generators by reducing the air flow or by applying excessive power, ozone formation breaks down completely."
paper_018:s0229,paper_018,229,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","This state is referred to as discharge poisoning, a phenomenon already observed by Andrews and Tait (2) in 1860."
paper_018:s0230,paper_018,230,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",Under such conditions neither ozone nor N 2 O 5 appears in the product gas.
paper_018:s0231,paper_018,231,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","Instead, NO, NO 2, and N 2 O are detected."
paper_018:s0232,paper_018,232,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","This state is characterized by rapid NO x reactions, consuming oxygen atoms at a faster rate than the ozone formation reaction (5)."
paper_018:s0233,paper_018,233,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt","The result is an accelerated recombination of oxygen atoms, catalyzed by the presence of NO and NO 2."
paper_018:s0234,paper_018,234,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",Previously formed ozone is removed in a catalytic ozone destruction process also involving NO and NO 2.
paper_018:s0235,paper_018,235,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",(27) According to Crutzen (104) and Johnston (105) similar reactions also influence the stratospheric ozone concentration.
paper_018:s0236,paper_018,236,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",Reactions involving NO and NO 2 are extremely fast so that relatively small NO x concentrations on the order of 0.1% can seriously interfere with ozone formation.
paper_018:s0237,paper_018,237,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",These effects can readily be demonstrated in ozone generators.
paper_018:s0238,paper_018,238,"DBDs Their history, discharge physics, and industrial applications",10.1023/a:1022470901385,"/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/txt_files/DBDs Their history, discharge physikcs, and industrial applications.txt","/home/student/Kalp/SELC_Projects/Jainam_NER/Annotation_Platform/data/bio_extracted_entites_txts/DBDs Their history, discharge physikcs, and industrial applications.txt",If traces of NO or NO 2 are added to the feed gas oxygen or air at the intake of an ozone generator ozone formation is inhibited.
