mention_id,sentence_id,paper_id,paper_title,doi,text,ner_label,schema_type,token_start,token_end
paper_009:s0072:m004,paper_009:s0072,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,spatially integrated,Modelling,Scientific Study,2,3
paper_009:s0072:m005,paper_009:s0072,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,"emission,",PhysicalEffect,Physical Effect,18,18
paper_009:s0072:m006,paper_009:s0072,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,duration,PhysicalQuantity,Quantity,14,14
paper_009:s0072:m007,paper_009:s0072,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,"DBD emission,",PhysicalQuantity,Quantity,17,18
paper_009:s0072:m008,paper_009:s0072,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,"DBD emission,",PlasmaApplication,Application Field,17,18
paper_009:s0072:m009,paper_009:s0072,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,spatially integrated,PlasmaProperties,Property,2,3
paper_009:s0072:m010,paper_009:s0072,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,"DBD emission,",PlasmaProperties,Property,17,18
paper_009:s0072:m011,paper_009:s0072,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,DBD,PlasmaSource,Plasma Source,17,17
paper_009:s0073:m001,paper_009:s0073,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,clearly,Experiment,Scientific Experiment,10,10
paper_009:s0073:m002,paper_009:s0073,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,visible,Experiment,Scientific Experiment,11,11
paper_009:s0073:m003,paper_009:s0073,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,DBD duration,PhysicalEffect,Physical Effect,7,8
paper_009:s0073:m004,paper_009:s0073,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,DBD,PhysicalQuantity,Quantity,7,7
paper_009:s0073:m005,paper_009:s0073,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,duration,PhysicalQuantity,Quantity,8,8
paper_009:s0073:m006,paper_009:s0073,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,"slopes,",PlasmaApplication,Application Field,2,2
paper_009:s0073:m007,paper_009:s0073,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,falling,PlasmaApplication,Application Field,25,25
paper_009:s0073:m008,paper_009:s0073,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,0.1 vol% O 2,PlasmaMedium,Medium,13,17
paper_009:s0073:m009,paper_009:s0073,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,DBD,PlasmaSource,Plasma Source,7,7
paper_009:s0073:m010,paper_009:s0073,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,vol%,Unit,Unit,14,15
paper_009:s0073:m011,paper_009:s0073,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,rising slope.,PowerSupply,,29,30
paper_009:s0073:m012,paper_009:s0073,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,O 2,Species,,16,17
paper_009:s0074:m001,paper_009:s0074,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,emission,PhysicalEffect,Physical Effect,7,7
paper_009:s0074:m002,paper_009:s0074,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,DBD emission duration,PhysicalQuantity,Quantity,6,8
paper_009:s0074:m003,paper_009:s0074,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,DBD,PlasmaApplication,Application Field,6,6
paper_009:s0074:m004,paper_009:s0074,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,0.1 vol% O 2,PlasmaMedium,Medium,21,25
paper_009:s0074:m005,paper_009:s0074,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,emission,PlasmaProperties,Property,7,7
paper_009:s0074:m006,paper_009:s0074,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,DBD,PlasmaSource,Plasma Source,6,6
paper_009:s0074:m007,paper_009:s0074,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,"bar,",Unit,Unit,4,4
paper_009:s0074:m008,paper_009:s0074,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,vol%,Unit,Unit,13,14
paper_009:s0074:m009,paper_009:s0074,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,ns),Unit,Unit,17,17
paper_009:s0074:m010,paper_009:s0074,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,vol,Unit,Unit,22,22
paper_009:s0074:m011,paper_009:s0074,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,ns,Unit,Unit,28,28
paper_009:s0074:m012,paper_009:s0074,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,ns,Unit,Unit,36,36
paper_009:s0074:m013,paper_009:s0074,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,falling slope,PowerSupply,,31,32
paper_009:s0074:m014,paper_009:s0074,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,rising slope).,PowerSupply,,39,40
paper_009:s0074:m015,paper_009:s0074,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,O 2,Species,,24,25
paper_009:s0075:m001,paper_009:s0075,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,O 2,ElectrodeMaterial,,6,7
paper_009:s0075:m002,paper_009:s0075,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,O,ElectrodeMaterial,,19,19
paper_009:s0075:m003,paper_009:s0075,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,emissions,PhysicalEffect,Physical Effect,2,2
paper_009:s0075:m004,paper_009:s0075,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,DBD emissions,PhysicalQuantity,Quantity,1,2
paper_009:s0075:m005,paper_009:s0075,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,O 2 concentration,PhysicalQuantity,Quantity,6,8
paper_009:s0075:m006,paper_009:s0075,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,O 2 concentration,PhysicalQuantity,Quantity,19,21
paper_009:s0075:m007,paper_009:s0075,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,duration,PhysicalQuantity,Quantity,26,26
paper_009:s0075:m008,paper_009:s0075,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,1 vol%,PlasmaMedium,Medium,16,18
paper_009:s0075:m009,paper_009:s0075,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,O 2,PlasmaMedium,Medium,19,20
paper_009:s0075:m010,paper_009:s0075,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,DBD,PlasmaSource,Plasma Source,1,1
paper_009:s0075:m011,paper_009:s0075,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,vol%),Unit,Unit,11,12
paper_009:s0075:m012,paper_009:s0075,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,vol%,Unit,Unit,17,18
paper_009:s0075:m013,paper_009:s0075,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,ns,Unit,Unit,29,29
paper_009:s0075:m014,paper_009:s0075,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,falling slope.,PowerSupply,,32,33
paper_009:s0075:m015,paper_009:s0075,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,O 2,Species,,6,7
paper_009:s0075:m016,paper_009:s0075,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,O 2,Species,,19,20
paper_009:s0076:m001,paper_009:s0076,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,background ionisation,PhysicalEffect,Physical Effect,8,9
paper_009:s0076:m002,paper_009:s0076,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,pulse,PowerSupply,,14,14
paper_009:s0077:m001,paper_009:s0077,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,emission,PhysicalEffect,Physical Effect,2,2
paper_009:s0077:m002,paper_009:s0077,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,DBD emission duration,PhysicalQuantity,Quantity,1,3
paper_009:s0077:m003,paper_009:s0077,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,rising slope,PlasmaApplication,Application Field,6,7
paper_009:s0077:m004,paper_009:s0077,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,DBD,PlasmaSource,Plasma Source,1,1
paper_009:s0077:m005,paper_009:s0077,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,bar,Unit,Unit,12,12
paper_009:s0077:m006,paper_009:s0077,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,bar,Unit,Unit,23,23
paper_009:s0077:m007,paper_009:s0077,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,rising slope,PowerSupply,,6,7
paper_009:s0078:m001,paper_009:s0078,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,Kozlov,DiagnosticDevice,Diagnostic Device,0,0
paper_009:s0078:m002,paper_009:s0078,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,O 2,ElectrodeMaterial,,12,13
paper_009:s0078:m003,paper_009:s0078,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,O 2 concentration,PhysicalQuantity,Quantity,12,14
paper_009:s0078:m004,paper_009:s0078,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,O,PlasmaMedium,Medium,12,12
paper_009:s0078:m005,paper_009:s0078,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,sinusoidal-driven,PlasmaProperties,Property,25,25
paper_009:s0078:m006,paper_009:s0078,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,DBDs.,PlasmaSource,Plasma Source,26,26
paper_009:s0078:m007,paper_009:s0078,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,O,PlasmaTarget,Target,12,12
paper_009:s0078:m008,paper_009:s0078,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,bar,Unit,Unit,19,19
paper_009:s0078:m009,paper_009:s0078,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,sinusoidal-driven,PowerSupply,,25,25
paper_009:s0078:m010,paper_009:s0078,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,O 2,Species,,12,13
paper_009:s0079:m001,paper_009:s0079,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,filamentary discharge mode,DischargeRegime,,15,17
paper_009:s0079:m002,paper_009:s0079,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,O 2,ElectrodeMaterial,,9,10
paper_009:s0079:m003,paper_009:s0079,paper_009,The bidirectional character of O2 concentration in pulsed dielectric barrier discharges in O2-N2 gas mixtures,10.1007/978-3-662-04158-1_14,observe,Experiment,Scientific Experiment,3,3
